Row.names	SYMBOL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val
16778046	STARD13	StAR-related lipid transfer (START) domain containing 13	-1.085637	6.2514948	-5.00007352630834	3.23686572474651e-05	0.000192293651258646
17097369	ZNF883	zinc finger protein 883	-1.51280866666667	7.0786868	-4.99971761826553	3.23992775144257e-05	0.000192378769866569
16790229	LINC00641	long intergenic non-protein coding RNA 641	-1.10214066666667	6.3884036	-4.99967220507098	3.24031866917964e-05	0.000192378769866569
16974224	MIR548I2,MIR548I1,MIR548I3	microRNA 548i-2,microRNA 548i-1,microRNA 548i-3	-1.229445	5.112456	-4.9975725280425	3.25844447562367e-05	0.000193173895463981
16843429	SLFN13	schlafen family member 13	-2.31749333333334	7.368122	-4.98993747977558	3.3252165803321e-05	0.000196520712626205
16980148	LOC100507639	uncharacterized LOC100507639	-1.30826333333334	4.097234	-4.97618016566633	3.44901315528409e-05	0.000202538246317186
17052536	MGAM2	maltase-glucoamylase 2 (putative)	-1.36514266666667	10.1589884	-4.9631316285397	3.57069889985747e-05	0.000208441554699689
16662636	DNALI1	dynein, axonemal, light intermediate chain 1	-1.45086800000001	7.3517252	-4.9609456487486	3.59150134306931e-05	0.00020951843518234
17118852	SNORA1,TAF1D,SNORA8,SNORA18,SNORA40,SNORA32,SNORD5,MIR1304	small nucleolar RNA, H/ACA box 1,TATA box binding protein (TBP)-associated factor, RNA polymerase I, D, 41kDa,small nucleolar RNA, H/ACA box 8,small nucleolar RNA, H/ACA box 18,small nucleolar RNA, H/ACA box 40,small nucleolar RNA, H/ACA box 32,small nucleolar RNA, C/D box 5,microRNA 1304	-1.64820333333334	5.69165	-4.93412048415694	3.85688891586697e-05	0.000222780953169033
16888554	FAM171B	family with sequence similarity 171, member B	-1.60862266666667	6.9049664	-4.93028288637186	3.89642914184895e-05	0.000224882998289864
17123994	GUSBP2,LOC100653061	glucuronidase, beta pseudogene 2,beta-glucuronidase-like protein SMA4	-1.03961466666667	6.8110972	-4.92525159474791	3.94888437798942e-05	0.000227176153432903
16937024	BHLHE40	basic helix-loop-helix family, member e40	-1.16066200000001	9.3943648	-4.9189441257513	4.01564533136641e-05	0.000230664271886443
17120684	LOC283140	uncharacterized LOC283140	-1.03361533333334	4.8218408	-4.91332259984753	4.07609831060401e-05	0.000233554056629856
16709317	MIR4295	microRNA 4295	-1.19159933333334	5.0104024	-4.89198055438039	4.31402447280081e-05	0.000244901672359971
16942270	PTPRG	protein tyrosine phosphatase, receptor type, G	-1.31282466666667	8.8213572	-4.89036835907036	4.33255274630771e-05	0.000245734960113689
16967449	ODAM	odontogenic, ameloblast asssociated	-2.302533	6.2008812	-4.87612754412484	4.49971602487905e-05	0.000254156558154942
17120402	ZNF532	zinc finger protein 532	-1.06954466666667	6.8476752	-4.87412078571697	4.52378547669676e-05	0.000255213324020043
16951140	MIR548I2,MIR548I1,MIR548I3	microRNA 548i-2,microRNA 548i-1,microRNA 548i-3	-1.18921933333333	4.8670824	-4.87266770804229	4.54129439184829e-05	0.000256049416776621
17117547	LOC100130428	IGYY565	-1.28439333333334	5.871316	-4.86617198032852	4.62039813798511e-05	0.000259791683534928
16768738	NTN4	netrin 4	-1.26775933333334	9.2311064	-4.86242077650139	4.66670633246835e-05	0.000262189052531541
17119070	SNORD4A	small nucleolar RNA, C/D box 4A	-1.25392433333334	6.9701464	-4.85738050676648	4.72966022552554e-05	0.000265048377761944
17073213	PSCA	prostate stem cell antigen	-1.19679033333334	7.3066628	-4.85375491878545	4.77546946099842e-05	0.00026740569782686
17121596	CCDC144A,CCDC144CP,CCDC144B	coiled-coil domain containing 144A,coiled-coil domain containing 144C, pseudogene,coiled-coil domain containing 144B (pseudogene)	-1.81277833333333	3.711486	-4.85024402862791	4.82025266671582e-05	0.000269457037890741
17027082	HLA-DRB3	major histocompatibility complex, class II, DR beta 3	-2.01277566666667	7.5229096	-4.84893646298458	4.83703854546747e-05	0.000270059320315537
17034714	HLA-DRB3,HLA-DRB5,HLA-DRB1	major histocompatibility complex, class II, DR beta 3,major histocompatibility complex, class II, DR beta 5,major histocompatibility complex, class II, DR beta 1	-1.27099466666667	6.2963212	-4.84834277673348	4.84467929352134e-05	0.000270433065136012
16960844	VEPH1	ventricular zone expressed PH domain-containing 1	-1.13089466666667	5.3801072	-4.84686789541909	4.86371334894842e-05	0.000271230581038664
17012416	C6orf58	chromosome 6 open reading frame 58	-2.122267	4.3576588	-4.84633873668309	4.87056062481098e-05	0.00027155941937983
17027679	DPCR1	diffuse panbronchiolitis critical region 1	-1.93592066666667	7.5584076	-4.83954360027168	4.95935130877744e-05	0.000275488445538524
16750974	AQP5	aquaporin 5	-2.06600533333334	10.9519408	-4.8386875655441	4.97065121853174e-05	0.000275955178123267
16837921	SMIM6	small integral membrane protein 6	-1.516511	7.9496844	-4.82387385224458	5.17032789094433e-05	0.000285643992347657
17094496	MIR1299	microRNA 1299	-1.05524233333334	7.3146176	-4.79855331463862	5.53038398236069e-05	0.000302967478412392
17121868	LOC105371708	uncharacterized LOC105371708	-1.336546	3.9853504	-4.79273344304139	5.6166251535412e-05	0.00030698558257417
16661192	HMGN2	high mobility group nucleosomal binding domain 2	-1.01924733333333	5.1002116	-4.78463228903071	5.73891468257228e-05	0.00031229534012649
16795366	SNORA79	small nucleolar RNA, H/ACA box 79	-1.10414	4.624216	-4.7667457156092	6.01842851035864e-05	0.00032558319279007
16975417	MIR4802	microRNA 4802	-1.03747533333334	2.8876228	-4.76489127800766	6.04817540863308e-05	0.000326944793281435
16818808	NKD1	naked cuticle homolog 1 (Drosophila)	-1.82553766666667	7.6413704	-4.75850798386298	6.15169748153032e-05	0.00033153715402724
17117545	LOC100131541	uncharacterized LOC100131541	-1.20290766666667	5.9214124	-4.75524855041791	6.20523900257291e-05	0.000334103485494498
16744770	SIK3-IT1	SIK3 intronic transcript 1	-1.065953	4.2718692	-4.74970086091316	6.29744200090925e-05	0.000338179737827023
16924061	DIP2A-IT1	DIP2A intronic transcript 1	-1.26790333333334	3.979938	-4.73270333559788	6.58855283991206e-05	0.000351828721651304
17030525	DPCR1	diffuse panbronchiolitis critical region 1	-2.49351133333333	7.1075312	-4.73212073449216	6.5987657185417e-05	0.000352108747375265
17125628	CHMP1B2P	charged multivesicular body protein 1B2, pseudogene	-1.563012	4.5612828	-4.72129822776391	6.79138402948355e-05	0.000360637640034044
16689020	MCOLN3	mucolipin 3	-1.02340266666667	5.2235164	-4.71418023289372	6.92112137517717e-05	0.000366709044079074
16671856	MSTO1,MSTO2P	misato 1, mitochondrial distribution and morphology regulator,misato family member 2, pseudogene	-1.27932233333333	3.4595956	-4.70029154771856	7.18143605175251e-05	0.000378605732722859
17119388	RPS3A,SNORD73A	ribosomal protein S3A,small nucleolar RNA, C/D box 73A	-1.17979233333334	6.1671376	-4.68701133376929	7.43948507221251e-05	0.000389550309802125
17120708	LOC101929860	uncharacterized LOC101929860	-1.192303	5.3224272	-4.68186507693096	7.5419533439409e-05	0.000394265443884808
17065630	MIR597	microRNA 597	-1.02343566666667	4.9176536	-4.67635656063158	7.65319639893289e-05	0.000399350078394728
17122196	LOC100507006	uncharacterized LOC100507006	-1.05996333333333	4.899858	-4.66022542399693	7.98847061882651e-05	0.00041434752561593
16831550	FAM106CP	family with sequence similarity 106, member C, pseudogene	-1.52426766666667	5.7668564	-4.65332431019581	8.13634560512055e-05	0.000421329087534329
17052548	MGAM2	maltase-glucoamylase 2 (putative)	-1.45363466666667	10.1139612	-4.63705124001583	8.49594435208397e-05	0.0004370195070124
16912939	MIR644A	microRNA 644a	-1.56161433333333	4.7669964	-4.6103196489631	9.12138644303446e-05	0.00046368129767091
16903887	LOC101929378	uncharacterized LOC101929378	-1.303995	4.55517	-4.6036822025617	9.28367222834689e-05	0.000470850415290378
16666485	IFI44L	interferon-induced protein 44-like	-1.87170666666667	5.011928	-4.60129282999722	9.3427945601439e-05	0.000472816040114998
17052552	MGAM2	maltase-glucoamylase 2 (putative)	-1.45684300000001	8.9092292	-4.5965552604499	9.46113278904357e-05	0.000477975424668763
16888143	LOC101927027	uncharacterized LOC101927027	-1.04089133333334	5.7675592	-4.59496050449838	9.50130294222745e-05	0.000479665530582251
17059109	GNAT3	guanine nucleotide binding protein, alpha transducing 3	-1.13530666666667	3.713546	-4.5767790233794	9.97147093700225e-05	0.000499517715586914
17120690	FAM66C,FAM66D,FAM66E,FAM66A,FAM66B	family with sequence similarity 66, member C,family with sequence similarity 66, member D,family with sequence similarity 66, member E,family with sequence similarity 66, member A,family with sequence similarity 66, member B	-1.03794733333334	7.5845936	-4.57591628906224	9.99434846659733e-05	0.00050040052811465
16905145	MLK7-AS1	MLK7 antisense RNA 1	-1.37460733333334	5.8964056	-4.55142691327085	0.000106660207094738	0.000529207269275714
17086537	DAPK1-IT1	DAPK1 intronic transcript 1	-1.09126366666667	3.5237268	-4.54901353017692	0.000107345995236377	0.000532147794188452
16761518	TAS2R31,TAS2R45	taste receptor, type 2, member 31,taste receptor, type 2, member 45	-1.46607966666667	4.4400512	-4.53996080569229	0.000109957792207103	0.000543962626071816
17052538	MGAM2	maltase-glucoamylase 2 (putative)	-1.34426666666667	9.550226	-4.52467914370257	0.000114511084539034	0.000563657335319719
17039907	HLA-DRB3,HLA-DRB1,HLA-DRB4,HLA-DRB5	major histocompatibility complex, class II, DR beta 3,major histocompatibility complex, class II, DR beta 1,major histocompatibility complex, class II, DR beta 4,major histocompatibility complex, class II, DR beta 5	-2.53058633333334	8.0316932	-4.52451535477696	0.000114560890181146	0.000563805352555581
16769481	ALDH1L2	aldehyde dehydrogenase 1 family, member L2	-2.370438	6.4773972	-4.51318009143345	0.000118060687242915	0.000579790653213331
17025498	DNM1L	dynamin 1-like	-1.80375166666667	3.741848	-4.49970532489074	0.000122359791274006	0.000597452892993858
17114707	LDOC1	leucine zipper, down-regulated in cancer 1	-1.12776533333333	6.7316308	-4.47221498975435	0.000131619719208424	0.000634961796363636
16761526	TAS2R30	taste receptor, type 2, member 30	-1.395267	3.0926128	-4.47010128969923	0.000132359921370309	0.000638101686403705
17112187	MIR421	microRNA 421	-1.30455066666667	5.6096116	-4.45436764978648	0.000138001430842494	0.00066072781594423
17052542	MGAM2	maltase-glucoamylase 2 (putative)	-1.53039766666667	9.2787024	-4.43710112413169	0.000144468137598061	0.000686283708519955
17052550	MGAM2	maltase-glucoamylase 2 (putative)	-1.52608033333334	9.1083628	-4.42334109069904	0.000149836602814583	0.000708839527373707
16935724	PACSIN2	protein kinase C and casein kinase substrate in neurons 2	-1.08446166666667	4.372298	-4.42209077148551	0.000150334133653837	0.000710745627866617
16721807	SNORA23	small nucleolar RNA, H/ACA box 23	-1.176407	10.1293608	-4.41104119812738	0.000154803009356586	0.000729676154810808
17119348	SNORD19B,GNL3	small nucleolar RNA, C/D box 19B,guanine nucleotide binding protein-like 3 (nucleolar)	-1.376014	3.8984656	-4.40950310260699	0.000155435454850166	0.000732294774012928
17083197	VLDLR	very low density lipoprotein receptor	-1.318492	7.1066908	-4.37125217928079	0.00017201669297853	0.000800301233713773
17124100	SMA4,GUSBP2,LOC653080,LOC102725134	glucuronidase, beta pseudogene,glucuronidase, beta pseudogene 2,glucuronidase, beta pseudogene,uncharacterized LOC102725134	-1.002955	5.644236	-4.36660407166267	0.000174147715035954	0.000808041909672339
16926043	TFF1	trefoil factor 1	-1.78747166666667	11.117994	-4.36531662188035	0.000174742595951685	0.000810031027704637
16689352	GBP2	guanylate binding protein 2, interferon-inducible	-1.311402	6.3893168	-4.36085063786162	0.00017682183875598	0.000819137848454613
17118654	SNORD38B,RPS8,SNORD55	small nucleolar RNA, C/D box 38B,ribosomal protein S8,small nucleolar RNA, C/D box 55	-1.062358	5.4256872	-4.3588117966147	0.000177779218609775	0.000823172527789735
16846985	SRSF1	serine/arginine-rich splicing factor 1	-1.02478466666667	7.0549192	-4.34068193504684	0.000186522016603819	0.000857815114673938
16919703	PLTP	phospholipid transfer protein	-1.08895133333334	9.4269412	-4.33714381710291	0.000188277333274559	0.000864635128487522
16688506	NEGR1	neuronal growth regulator 1	-1.12738233333334	5.2807956	-4.29418677178765	0.000210942582931077	0.000955209803734023
17119726	SNORD24,RPL7A,SNORD36B,SNORD36A	small nucleolar RNA, C/D box 24,ribosomal protein L7a,small nucleolar RNA, C/D box 36B,small nucleolar RNA, C/D box 36A	-1.27493633333334	7.7860972	-4.26457109077384	0.000228124431343626	0.00102183864519537
16942344	SYNPR	synaptoporin	-1.52647633333333	5.1554692	-4.26010051246212	0.000230835888730929	0.00103220386682641
17121122	DUXAP10,LINC01296,DUXAP8	double homeobox A pseudogene 10,long intergenic non-protein coding RNA 1296,double homeobox A pseudogene 8	-1.004287	3.0323728	-4.2499277686394	0.000237125377638854	0.0010552079304929
17037192	HLA-DRB4	major histocompatibility complex, class II, DR beta 4	-1.73392733333334	7.2368136	-4.23878653626983	0.000244208584872052	0.00108318507393412
16761514	TAS2R19	taste receptor, type 2, member 19	-1.654465	4.2633	-4.23429692603291	0.000247121817468523	0.00109372938857602
16996030	EMB	embigin	-1.45887966666667	6.3800672	-4.2327698484472	0.000248120537371717	0.0010969114364452
16776703	ATP11A	ATPase, class VI, type 11A	-1.14041566666667	3.5630336	-4.22841269329983	0.000250992178763609	0.00110708592791378
17052534	MGAM2	maltase-glucoamylase 2 (putative)	-1.46446	9.481498	-4.22338948876123	0.000254343657090606	0.00111944907401348
16980882	MAP9	microtubule-associated protein 9	-1.363003	6.5284012	-4.20908795203141	0.000264130260864845	0.00115611114181825
16766279	SNORD59B	small nucleolar RNA, C/D box 59B	-1.08794033333334	5.1592628	-4.2018334833444	0.000269236127693582	0.0011737840580006
17092421	MPDZ	multiple PDZ domain protein	-1.08058800000001	5.3758152	-4.19436545848296	0.000274594359181014	0.00119404661300493
17067314	SCARA3	scavenger receptor class A, member 3	-1.83232166666667	7.345422	-4.16917266156873	0.000293460315598762	0.00126472586458607
17117276	DAZ4,DAZ2,DAZ1,DAZ3	deleted in azoospermia 4,deleted in azoospermia 2,deleted in azoospermia 1,deleted in azoospermia 3	-2.03624233333333	4.3022156	-4.16325478767936	0.00029807476473174	0.00128287103850875
16729126	SNORD15B	small nucleolar RNA, C/D box 15B	-1.06017966666668	9.7312372	-4.15779268962348	0.000302397477955149	0.00129725072464427
16831525	CCDC144B	coiled-coil domain containing 144B (pseudogene)	-2.007923	5.2190532	-4.15491133733454	0.00030470270466245	0.00130490954422149
16977970	GPRIN3	GPRIN family member 3	-1.24875500000001	6.936736	-4.14068562426283	0.000316341159932087	0.00134828443951959
17120628	LOC283140	uncharacterized LOC283140	-1.03953766666667	4.8961724	-4.13299428626471	0.000322815601780895	0.0013713782791492
16729323	B3GNT6	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6	-1.37750533333334	7.0882108	-4.13024931115411	0.000325157850565415	0.00137886813608481
17110365	MIR221	microRNA 221	-1.36725533333334	6.1760848	-4.12454060307717	0.000330082935782992	0.00139685074690924
16735375	STK33	serine/threonine kinase 33	-1.00016166666667	5.540354	-4.12093098087324	0.000333235043956807	0.0014081041222899
16831527	CCDC144B	coiled-coil domain containing 144B (pseudogene)	-2.05042766666667	3.8889664	-4.10866790981765	0.000344167602001041	0.0014465212424127
17052532	MGAM2	maltase-glucoamylase 2 (putative)	-1.37399433333334	8.9036344	-4.07937319156532	0.000371738766000888	0.00154341008659778
16855180	SNORD58C,RPL17,SNORD58B,SNORD58A	small nucleolar RNA, C/D box 58C,ribosomal protein L17,small nucleolar RNA, C/D box 58B,small nucleolar RNA, C/D box 58A	-1.02959	7.131682	-4.06209113631233	0.00038901521043829	0.00160551866580349
17052513	MGAM2	maltase-glucoamylase 2 (putative)	-1.37995	9.044092	-4.06163644183363	0.000389480297433649	0.00160702810765192
17029705	HLA-DRB3	major histocompatibility complex, class II, DR beta 3	-1.80505533333334	4.5202908	-4.05919670648509	0.000391985182912603	0.00161479808084068
16719217	CHST15	carbohydrate (N-acetylgalactosamine 4-sulfate 6-O) sulfotransferase 15	-1.38738100000001	9.0146244	-4.04301353413505	0.000409007679266683	0.00167531277434913
16766281	SNORD59A	small nucleolar RNA, C/D box 59A	-1.28882733333334	6.8365036	-4.04073225919954	0.000411465193123206	0.00168315422427504
16867057	SMIM24	small integral membrane protein 24	-1.172384	8.6689556	-4.03712857411327	0.000415376989000279	0.00169575667315647
17122560	LOC101929378	uncharacterized LOC101929378	-1.49231466666667	4.5668452	-4.02946573046244	0.000423817333549343	0.00172651324713692
17020059	GSTA2,GSTA1	glutathione S-transferase alpha 2,glutathione S-transferase alpha 1	-1.58583766666667	4.2245204	-4.02806071411261	0.000425383155632427	0.00173190414326105
17118834	SNORD28,SNORD29,SNORD31,SNORD30,SNORD27,SNORD26,SNORD25,SNORD22,SNHG1	small nucleolar RNA, C/D box 28,small nucleolar RNA, C/D box 29,small nucleolar RNA, C/D box 31,small nucleolar RNA, C/D box 30,small nucleolar RNA, C/D box 27,small nucleolar RNA, C/D box 26,small nucleolar RNA, C/D box 25,small nucleolar RNA, C/D box 22,small nucleolar RNA host gene 1	-1.16795166666667	6.3968	-4.02559744847959	0.000428142125333625	0.0017421439080838
16786058	SNORD56B	small nucleolar RNA, C/D box 56B	-1.266042	3.0448968	-4.01291106312546	0.000442633325115885	0.00179116026419769
17118828	SNORD31,SNHG1,SNORD29,SNORD30,SNORD28,SNORD27,SNORD26,SNORD25,SNORD22	small nucleolar RNA, C/D box 31,small nucleolar RNA host gene 1,small nucleolar RNA, C/D box 29,small nucleolar RNA, C/D box 30,small nucleolar RNA, C/D box 28,small nucleolar RNA, C/D box 27,small nucleolar RNA, C/D box 26,small nucleolar RNA, C/D box 25,small nucleolar RNA, C/D box 22	-1.24524433333334	6.3274504	-4.01155446562461	0.000444211248113631	0.00179678198320237
17026760	SNORD117	small nucleolar RNA, C/D box 117	-1.164957	7.6447908	-3.99944519745053	0.000458544003425995	0.00184457105517843
17118760	SNORD98,CCAR1	small nucleolar RNA, C/D box 98,cell division cycle and apoptosis regulator 1	-1.168397	3.8434888	-3.99276453510683	0.000466645457648185	0.0018703134230571
16839602	SNORD91B	small nucleolar RNA, C/D box 91B	-1.05365866666667	4.9214248	-3.98830830118285	0.000472127658847456	0.00188725550379361
17116550	DAZ4,DAZ2,DAZ1,DAZ3	deleted in azoospermia 4,deleted in azoospermia 2,deleted in azoospermia 1,deleted in azoospermia 3	-1.61701033333333	4.7300868	-3.97679781450634	0.000486583573136062	0.00193475380667003
